link,text,date,No_of_Likes,No_of_tweets
https://twitter.com/R_Armo/status/1748840463597994214#m,#British government fails to protect British #Steel industry from dumped #Chinese steel. https://youtube.com/shorts/iaXknS3Lgg0?si=nwQGPQASB95JFK52 #EU #UK #China #Brexit #BrexitBenefits #NetZero #GBNews #NigelFarage #Britain #RishiSunak #Tories #ConservativeParty #Tata #Welsh #TataSteel #Trade #Wales #PortTalbot,"Jan 20, 2024 · 10:50 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1748836931075441088#m,Equal Rights & Justice  Tuff Like Iron  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/fbvwTNaFetU?si=gcYGRUHogBXRC5o2,"Jan 20, 2024 · 10:36 PM UTC",0,0
https://twitter.com/cmoore145/status/1748832600008102005#m,#cdnpoli #ConservativeParty #CPChasNoCommonSense #CorruptionAtWork #PierrePoilievreDeceit,"Jan 20, 2024 · 10:19 PM UTC",0,0
https://twitter.com/autop1lot/status/1748803288395354383#m,Same 💩different bucket! #ConservativeParty #Conservatives #UK #Politics #GeneralElection2024,"Jan 20, 2024 · 8:22 PM UTC",8,1
https://twitter.com/autop1lot/status/1748801387981365486#m,"Election propaganda, let's promise the world, and in conservative terms, break their promises shortly after.... If they really wanted to help I am sure they would have already done so... #UK #GeneralElectionNow #GeneralElection2024 #Election2024 #Conservatives #ConservativeParty @RishiSunak @Keir_Starmer @UKLabour @Conservatives","Jan 20, 2024 · 8:15 PM UTC",26,1
https://twitter.com/Richard_4_2_0/status/1748799878149366084#m,What does a GRIFTER and a TORY have in common?  All Shorts @wallybois #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtube.com/shorts/sExHdCqvg9k?si=Mn49Wglql9FsyNoK,"Jan 20, 2024 · 8:09 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1748799562494410817#m,#Brexit  Brexit Now Costing Thousands of Steel Jobs  A Different Bias  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/Hv71hBlLIj4?si=1fvtk8j5hwAYiQZC,"Jan 20, 2024 · 8:08 PM UTC",0,0
https://twitter.com/kfleener1/status/1748789208204845126#m,#Trump2024NowMorethanEver #Haley2024 #DeSantisForPresident2024 #Elections2024 #MAGA #foxnews #oan #newsmax @GOPHouseOfRep @GOPSenate #Bidenomics #BidenHarris2024 #ConservativeParty,"Jan 20, 2024 · 7:26 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1748771684146962499#m,The Tech Progress x Political Insanity Axis  Aid Thompsin  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/YIyn-ENtR8g?si=lhKSEncGzuZb2Ykd,"Jan 20, 2024 · 6:17 PM UTC",0,0
https://twitter.com/GE20241966/status/1748767169985310826#m,"The message from #ConservativeParty is come to Britain illegally, receive accommodation and benefits and then you’ll be able to work for a cheaper rate than British working class people. Finish the Con/Lab monopoly and look at @SDPhq this #GE2024 goodness Britain  needs better.","Jan 20, 2024 · 5:59 PM UTC",29,2
https://twitter.com/IZaid_Noah/status/1748762854667243590#m,Conservative struggles and shifting political landscapes https://noah-news.com/gb/en/politics/2024/01/20/conservative-struggles-and-shifting-political-landscapes #ConservativeParty #LabourParty #UKpolitics,"Jan 20, 2024 · 5:42 PM UTC",0,0
https://twitter.com/GE20241966/status/1748747058087972939#m,This piece of #ConservativeParty policy is inevitable more cheap labour flooding into Britain suppressing wages for the low paid. #GE2024 #Election2024 #illeimmigration,"Jan 20, 2024 · 4:39 PM UTC",0,0
https://twitter.com/InspGadgetBlogs/status/1748735681860395070#m,"A former lawyer for Baroness Mone has apologised to the BBC for false statements he made about money her husband, Doug Barrowman, gave to the #ConservativeParty. Lawer Jonathan Coad has already apologised for misleading journalists about Baroness Mone's links to PPE Medpro.","Jan 20, 2024 · 3:54 PM UTC",5,1
https://twitter.com/artslattery/status/1748712795485442355#m,This is why they either ignore or attack the Green Party. It's the only one threatening the wealthy.  Build that threat. Support the Green Party.  https://join.greenparty.org.uk Ditch the Lab/Con #WealthBuilding #GreenParty #poverty #NHSCrisis #LabCon #LabourParty #ConservativeParty,"Jan 20, 2024 · 2:23 PM UTC",1,0
https://twitter.com/MCY1X/status/1748703895147135325#m,"Who knew that #CivilServants made policy and ran the government? Thanks so much for informing us of this #JohnRedwood, I’m sure all the Voters in #Wokingham, #Berkshire, will be really interested to know that you’re completely ineffective! #Tories #ConservativeParty","Jan 20, 2024 · 1:47 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1748700522922590676#m,#Rwanda #RwandaBill @RishiSunak  Rwanda DEATH KNELL For Sunak's OUT-OF-TOUCH Tories   Truth To Power  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/4EOteGC5xX0?si=JSCqqfLzpk8trfb3,"Jan 20, 2024 · 1:34 PM UTC",2,1
https://twitter.com/Richard_4_2_0/status/1748699873518514381#m,@RishiSunak  Sunak is an Election Accident Waiting to Happen  A Different Bias  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/G_Fd19eZvFA?si=nfp7RPnRSv5Wh1FA,"Jan 20, 2024 · 1:31 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1748699313276965139#m,#NHS  Loyalty to the NHS Won't Stop an Exodus of Underpaid Junior Doctors  REGANELITE @reganelite1 #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/X2Eaew2Uwfk?si=HHASaWn5z_pozuTN,"Jan 20, 2024 · 1:29 PM UTC",1,0
https://twitter.com/jf_hanley/status/1748684065568370862#m,This #ConservativeParty is not the one you joined therefore your resignation is actually an escape from a #fraudulent organisation!  You won't be the last to take this step.,"Jan 20, 2024 · 12:29 PM UTC",0,0
https://twitter.com/DavidHa59462245/status/1748682218208182429#m,I may not have agreed with all their policies but i remember when the #ConservativeParty had decent people as members. Where did it all go wrong. #ToryCriminalsUnfitToGovern,"Jan 20, 2024 · 12:21 PM UTC",0,0
https://twitter.com/cindian1/status/1748672791535333745#m,🤢🙄🆘🇨🇦 Canadian #Conservative #MAGA trying to hide how grotesque their party is 🤣😡 Canadians just need to look at what 🇺🇸 #Republicans are going to see which direction the #ConservativeParty is headed. We literally get a heads up! #FreedomConvoy #Jan6thInsurrection #cdnpoli,"Jan 20, 2024 · 11:44 AM UTC",1,0
https://twitter.com/manclesley/status/1748672460830933201#m,"Hence, why national service is a must #conservatives #ConservativeParty #allmps This is your call as the majority of people need you to act now .","Jan 20, 2024 · 11:42 AM UTC",0,0
https://twitter.com/chris_sucksmith/status/1748670420146851946#m,"If he wasn't enjoying the title, he would have walked months ago.  Shows his true MO.  Ruined the party for decades to come. #ReformUK #ConservativeParty #NeverLabour","Jan 20, 2024 · 11:34 AM UTC",2,1
https://twitter.com/aye_lass/status/1748659314452021554#m,😲 #ConservativeParty,"Jan 20, 2024 · 10:50 AM UTC",0,0
https://twitter.com/BabsRomanceMP/status/1748658896015614046#m,Looking back to the early years dears 🌳🇬🇧🥹⛪️#conservative #conservativeparty #conservativepartyuk #political #politicaltiktok #politicalsatire #storytime #satire #satirecomedy #satirecomedy😜 #satirecomedystorytime #satire? #satirenews #satireaccount #satiretiktok #satirevideo,"Jan 20, 2024 · 10:49 AM UTC",1,0
https://twitter.com/lestampa3/status/1748652609731264962#m,This is what you get with a #trump2024 you can’t understand what the hell he’s talking about.  Can you imagine having his hand on the nuclear codes? This is on you #ConservativeParty,"Jan 20, 2024 · 10:24 AM UTC",0,0
https://twitter.com/HenryPaul1999/status/1748639098586218577#m,#leeanderson #30pFlee #ConservativeParty Did he always have his replies turned off 😂,"Jan 20, 2024 · 9:30 AM UTC",1,0
https://twitter.com/BAinsley_Noah/status/1748635885766123854#m,Turbulent times for Tories as poll projects heavy losses https://noah-news.com/gb/en/politics/2024/01/20/turbulent-times-for-tories-as-poll-projects-heavy-losses #ConservativeParty #YouGovpoll #UKgeneralelection,"Jan 20, 2024 · 9:17 AM UTC",0,0
https://twitter.com/WhittallClive/status/1748635858616324404#m,And yet it was the #ConservativeParty membership that chose our last two #PrimeMinisters? No wonder the #Tories are so unpopular with UK people. Those same members have all but destroyed their own party in recent years.,"Jan 20, 2024 · 9:17 AM UTC",12,0
https://twitter.com/anneryan21/status/1748631510591197633#m,The #ConservativeParty have established a new rule of politics for ministers and prime ministers the new one will be even worse. He is unchanged from the #Winchester schoolboy who joked about having #WorkingClass friends.#NHSCrisis #GeneralElectionNow,"Jan 20, 2024 · 9:00 AM UTC",0,0
https://twitter.com/PacemDavid/status/1748590795639177264#m,Very Putinesque.  A glimpse into the Bravermanesque future. #ConservativeParty #SuellaBraverman,"Jan 20, 2024 · 6:18 AM UTC",1,0
https://twitter.com/sgreen11379/status/1748581049280450797#m,@itsmorganariel @charliekirk11 @LauraLoomer @AnnaPerezDC @glennbeck @SteveDeaceShow @ChiefTrumpster @tedcruz @SenMikeLee @SaraGonzalesTX @ShannonJoyRadio #ConservativeParty #Election2024,"Jan 20, 2024 · 5:39 AM UTC",0,0
https://twitter.com/spannergeek/status/1748528134486450526#m,"If the #ConservativeParty go down to just 41 seats in the next #GeneralElection, then a leadership battle could be triggered by just 7 letters going into the 1922 committee.  Wouldn't that be a wonderful sight?  Pity it won't happen, but one can dream.","Jan 20, 2024 · 2:09 AM UTC",0,0
https://twitter.com/BAinsley_Noah/status/1748527071565930644#m,Conservatives consider tax cuts amid polling slump https://noah-news.com/gb/en/politics/2024/01/20/conservatives-consider-tax-cuts-amid-polling-slump #ConservativeParty #taxcuts #UKelections,"Jan 20, 2024 · 2:05 AM UTC",0,0
https://twitter.com/pvanharmelen/status/1748522342907514951#m,10 years of Harper crime laws have had to be undone by the SCC.  #pollievre #ConservativeParty #notworththecost,"Jan 20, 2024 · 1:46 AM UTC",1,0
https://twitter.com/Phil_VCSA/status/1748491561237709287#m,I’m probably just cynical but we have a wealthy man from a culturally diverse and inclusive part of our society and he’s been left holding the can to try and kick it down the street. It’s a shambolic waste of time make any sense of #ConservativeParty,"Jan 19, 2024 · 11:44 PM UTC",0,0
https://twitter.com/Kenneth46694531/status/1748480054781161978#m,@stellacreasy just found out what abhorrent policy you are trying to push thro' in the criminal justice bill. Abortion up to birth. Even using abortion tablets which are not safe up to the 10 week lega limit. Scandalous policy. #ConservativeParty #LabourParty,"Jan 19, 2024 · 10:58 PM UTC",2,0
https://twitter.com/radio_bellers/status/1748474811766935552#m,How about any donations to the #ConservativeParty ?,"Jan 19, 2024 · 10:37 PM UTC",2,0
https://twitter.com/Gabapentigram/status/1748472987198673046#m,"We Fscking Told You So, Vol. 28593  #BrexitDisaster #BrexitReality #ToryBrokenBritain #ConservativeParty #Conservatives https://www.theguardian.com/environment/2024/jan/19/brexit-divergence-from-eu-destroying-vital-environmental-protections","Jan 19, 2024 · 10:30 PM UTC",0,0
https://twitter.com/Invicta77/status/1748463937761259960#m,Totally pissed off with the short sighted virtue signalling bollocks from the #ConservativeParty backed up by the pathetic #LabourParty,"Jan 19, 2024 · 9:54 PM UTC",2,0
https://twitter.com/Toronto_nian/status/1748461800847253575#m,"#OntarioNews #HealthcareCrisis - #ConservativeParty premier #DougFord is ""trumping"" to believers of bringing into Ontario over 17,000 nurses, BUT, ""forgot"" telling how many chose to work in his cronies' well paying private clinics than the starving low paying Public Hospitals!!!","Jan 19, 2024 · 9:45 PM UTC",0,0
https://twitter.com/LunaWulfPaws/status/1748460886623137973#m,The scream (Skriket). #Mean #Machine #2000ad #Dredd #Wagner #Grant #Mills #Bolland #Bisley #McMahon #Lineker #Vinnie #Jones #Edvard #Munch #Montague #Taylor #Swift #KeirStarmer #RishiSunak #LabourParty #ConservativeParty #GreenParty,"Jan 19, 2024 · 9:42 PM UTC",2,0
https://twitter.com/Sc07land/status/1748460052250333298#m,I’ll be voting #Reform UK ! As #ConservativeParty n #LabourParty ! Are self serving parasites ! 💙🏴󠁧󠁢󠁳󠁣󠁴󠁿💙,"Jan 19, 2024 · 9:38 PM UTC",4,0
https://twitter.com/Toronto_nian/status/1748451287107031446#m,"#OntarioNews #HealthcareCrisis - Another incident showing of the #ConservativeParty's and its Premiers agents, starting w/Ontario Premier #DougFord's  (@FordNation - Nation of One of himself for himself), dismantling of the Free Public Healthcare system, the marvel of the world!!","Jan 19, 2024 · 9:04 PM UTC",0,0
https://twitter.com/killerpieeater/status/1748450981287788682#m,You probably didn’t notice the Tories’ latest ploy to steal the election Until all of our parties are given a set amount of money to run their parties we will get corruption in the UK.  #electionfraud #conservativeparty #labourparty https://flip.it/LxSW_B,"Jan 19, 2024 · 9:02 PM UTC",0,0
https://twitter.com/simon_ball46/status/1748443761837805578#m,"#RishiSunak #GeneralElectionN0W #NHS #ConservativeParty https://en.wikipedia.org/wiki/Neoliberalism#United_States he doesn't want any public services, he wants them privatised and in the hands of big #business to make the #Billionaires richer he proves it time after time...","Jan 19, 2024 · 8:34 PM UTC",0,0
https://twitter.com/BlueandTrueJus1/status/1748440003175477401#m,"I mean … put yourself in their place; RAWANDA, ffs! #ConservativeParty has GOT TO GO! First #Brexit, now THIS⁉️","Jan 19, 2024 · 8:19 PM UTC",0,0
https://twitter.com/DaveDunkin1/status/1748438576390422603#m,"So as a self employed person. Why do I feel that I'm missing out, with regards to office people? They get paid, they get taxed at same rate, whilst I don't  get paid holiday's or illness. They get benefits, dental care etc. I employ but! #ConservativeParty #LabourParty","Jan 19, 2024 · 8:13 PM UTC",2,0
https://twitter.com/LukeSpeirs3/status/1748437407622459803#m,Canadians are fed up. The numbers show. It's time for the opposition to grow a backbone and push for an election. #Canada #ConservativeParty #pierre4pm,"Jan 19, 2024 · 8:08 PM UTC",0,0
https://twitter.com/MMCORE1/status/1748429939844542612#m,People are dying because of this backlog created by the #ConservativeParty Years of under investment and priming the service to go Private to line the old boy network pockets....🐖🐷,"Jan 19, 2024 · 7:39 PM UTC",0,0
https://twitter.com/Toronto_nian/status/1748405736403620179#m,#Cartoons - Today's cartoon for @TorontoStar by cartoonist @TheoMoudakis on today's political reality of the #ConservativeParty & its Ontario premier #DougFord's step by step disassembly of Free Public Healthcare turning it into a Private service for a fee for those who afford it,"Jan 19, 2024 · 6:03 PM UTC",0,0
